rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,time_delta_previous_rental_groups,late_groups
3850,536051,311376,mobile,ended,19.0,,,time delta > 2 hours,late <= 1 hour
3851,536130,305664,mobile,ended,52.0,,,time delta > 2 hours,late <= 1 hour
3852,536647,405980,mobile,ended,426.0,,,time delta > 2 hours,late btw 6h and 1 day
3853,536704,379889,mobile,ended,14.0,,,time delta > 2 hours,late <= 1 hour
3854,537105,346164,mobile,ended,70.0,,,time delta > 2 hours,late btw 1 and 2 hours
3855,537213,306411,mobile,ended,19.0,,,time delta > 2 hours,late <= 1 hour
3856,537313,408467,mobile,ended,29.0,,,time delta > 2 hours,late <= 1 hour
3857,538071,385295,mobile,ended,22.0,,,time delta > 2 hours,late <= 1 hour
3858,539042,389599,mobile,ended,1500.0,,,time delta > 2 hours,late btw 1 and 2 days
3859,539078,189617,mobile,ended,20.0,,,time delta > 2 hours,late <= 1 hour
3860,539130,392847,connect,ended,40.0,,,time delta > 2 hours,late <= 1 hour
3861,539220,356407,mobile,ended,1.0,,,time delta > 2 hours,late <= 1 hour
3862,539258,408853,mobile,ended,50.0,,,time delta > 2 hours,late <= 1 hour
3863,539318,395453,mobile,ended,277.0,,,time delta > 2 hours,late btw 4 and 6 hours
3864,539626,376153,connect,ended,1461.0,,,time delta > 2 hours,late btw 1 and 2 days
3865,540040,381123,mobile,ended,89.0,,,time delta > 2 hours,late btw 1 and 2 hours
3866,540059,377172,mobile,ended,1.0,,,time delta > 2 hours,late <= 1 hour
3867,540070,335258,mobile,ended,34.0,,,time delta > 2 hours,late <= 1 hour
3868,534169,334190,connect,ended,25.0,,,time delta > 2 hours,late <= 1 hour
3869,534297,386599,mobile,ended,244.0,,,time delta > 2 hours,late btw 4 and 6 hours
3870,534727,275007,mobile,ended,6.0,,,time delta > 2 hours,late <= 1 hour
3871,535104,354515,mobile,ended,402.0,,,time delta > 2 hours,late btw 6h and 1 day
3872,535168,395490,mobile,ended,86.0,,,time delta > 2 hours,late btw 1 and 2 hours
3873,535239,164960,connect,ended,81.0,538412.0,360.0,time delta > 2 hours,late btw 1 and 2 hours
3874,535241,378182,mobile,ended,21.0,,,time delta > 2 hours,late <= 1 hour
3875,535421,339442,mobile,ended,26.0,,,time delta > 2 hours,late <= 1 hour
3876,535471,373167,mobile,ended,1.0,,,time delta > 2 hours,late <= 1 hour
3877,535655,307635,mobile,ended,38.0,,,time delta > 2 hours,late <= 1 hour
3878,535722,390318,mobile,ended,998.0,,,time delta > 2 hours,late btw 6h and 1 day
3879,535734,391373,mobile,ended,2937.0,,,time delta > 2 hours,late btw 2 and 3 days
3880,535909,374877,mobile,ended,477.0,,,time delta > 2 hours,late btw 6h and 1 day
3881,536372,314641,mobile,ended,18.0,,,time delta > 2 hours,late <= 1 hour
3882,536669,399172,connect,ended,30.0,,,time delta > 2 hours,late <= 1 hour
3883,536753,371387,mobile,ended,11.0,,,time delta > 2 hours,late <= 1 hour
3884,537049,273475,mobile,ended,8.0,,,time delta > 2 hours,late <= 1 hour
3885,537107,345080,connect,ended,30.0,,,time delta > 2 hours,late <= 1 hour
3886,537115,274943,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
3887,537286,385220,mobile,ended,94.0,,,time delta > 2 hours,late btw 1 and 2 hours
3888,537355,392498,mobile,ended,74.0,,,time delta > 2 hours,late btw 1 and 2 hours
3889,537432,348690,mobile,ended,105.0,,,time delta > 2 hours,late btw 1 and 2 hours
3890,537613,388098,mobile,ended,30.0,,,time delta > 2 hours,late <= 1 hour
3891,537617,313555,mobile,ended,221.0,,,time delta > 2 hours,late btw 3 and 4 hours
3892,537706,317639,mobile,ended,968.0,,,time delta > 2 hours,late btw 6h and 1 day
3893,537793,357875,mobile,ended,267.0,542111.0,0.0,time delta btw 0 and 2 hours,late btw 4 and 6 hours
3894,538145,392018,mobile,ended,483.0,,,time delta > 2 hours,late btw 6h and 1 day
3895,538170,277766,mobile,ended,137.0,,,time delta > 2 hours,late btw 2 and 3 hours
3896,538248,224967,mobile,ended,54.0,529692.0,0.0,time delta btw 0 and 2 hours,late <= 1 hour
3897,538608,350099,connect,ended,28.0,,,time delta > 2 hours,late <= 1 hour
3898,538862,396037,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
3899,538941,385178,connect,ended,241.0,540804.0,120.0,time delta btw 0 and 2 hours,late btw 4 and 6 hours
3900,538942,389836,mobile,ended,142.0,,,time delta > 2 hours,late btw 2 and 3 hours
3901,539056,396736,mobile,ended,24.0,,,time delta > 2 hours,late <= 1 hour
3902,548571,409235,mobile,ended,213.0,,,time delta > 2 hours,late btw 3 and 4 hours
3903,548792,361564,mobile,ended,9.0,548637.0,60.0,time delta btw 0 and 2 hours,late <= 1 hour
3904,549054,368578,mobile,ended,17.0,,,time delta > 2 hours,late <= 1 hour
3905,549069,411804,mobile,ended,191.0,,,time delta > 2 hours,late btw 3 and 4 hours
3906,549094,318715,mobile,ended,21.0,,,time delta > 2 hours,late <= 1 hour
3907,549320,331714,mobile,ended,46.0,,,time delta > 2 hours,late <= 1 hour
3908,549399,369594,mobile,ended,20.0,,,time delta > 2 hours,late <= 1 hour
3909,549551,406091,mobile,ended,3.0,,,time delta > 2 hours,late <= 1 hour
3910,549566,386550,mobile,ended,86.0,,,time delta > 2 hours,late btw 1 and 2 hours
3911,549765,245154,connect,ended,11.0,,,time delta > 2 hours,late <= 1 hour
3912,549893,342845,mobile,ended,40.0,,,time delta > 2 hours,late <= 1 hour
3913,549906,409646,mobile,ended,81.0,,,time delta > 2 hours,late btw 1 and 2 hours
3914,550089,337743,mobile,ended,123.0,,,time delta > 2 hours,late btw 2 and 3 hours
3915,552969,319308,mobile,ended,138.0,,,time delta > 2 hours,late btw 2 and 3 hours
3916,552976,354795,mobile,ended,132.0,,,time delta > 2 hours,late btw 2 and 3 hours
3917,553012,285106,mobile,ended,35.0,,,time delta > 2 hours,late <= 1 hour
3918,553135,369257,mobile,ended,24.0,,,time delta > 2 hours,late <= 1 hour
3919,553512,348432,mobile,ended,16.0,,,time delta > 2 hours,late <= 1 hour
3920,553545,373690,mobile,ended,10.0,,,time delta > 2 hours,late <= 1 hour
3921,553729,380338,mobile,ended,19.0,,,time delta > 2 hours,late <= 1 hour
3922,553735,359049,connect,ended,33.0,550645.0,390.0,time delta > 2 hours,late <= 1 hour
3923,553813,352966,mobile,ended,92.0,,,time delta > 2 hours,late btw 1 and 2 hours
3924,553967,307227,mobile,ended,65.0,,,time delta > 2 hours,late btw 1 and 2 hours
3925,549537,412219,mobile,ended,67.0,549114.0,540.0,time delta > 2 hours,late btw 1 and 2 hours
3926,549656,297659,mobile,ended,32.0,,,time delta > 2 hours,late <= 1 hour
3927,550036,396532,mobile,ended,2943.0,546881.0,0.0,time delta btw 0 and 2 hours,late btw 2 and 3 days
3928,550373,379686,mobile,ended,42.0,,,time delta > 2 hours,late <= 1 hour
3929,550395,412439,mobile,ended,19.0,,,time delta > 2 hours,late <= 1 hour
3930,550436,348901,mobile,ended,64.0,,,time delta > 2 hours,late btw 1 and 2 hours
3931,550589,383255,mobile,ended,119.0,,,time delta > 2 hours,late btw 1 and 2 hours
3932,551265,394467,mobile,ended,112.0,,,time delta > 2 hours,late btw 1 and 2 hours
3933,551485,388895,mobile,ended,196.0,551404.0,120.0,time delta btw 0 and 2 hours,late btw 3 and 4 hours
3934,551550,377509,mobile,ended,32.0,,,time delta > 2 hours,late <= 1 hour
3935,551631,293523,mobile,ended,28.0,547485.0,0.0,time delta btw 0 and 2 hours,late <= 1 hour
3936,551658,402060,mobile,ended,85.0,,,time delta > 2 hours,late btw 1 and 2 hours
3937,551700,357542,mobile,ended,40.0,,,time delta > 2 hours,late <= 1 hour
3938,551718,381470,mobile,ended,84.0,,,time delta > 2 hours,late btw 1 and 2 hours
3939,552140,301301,connect,ended,228.0,,,time delta > 2 hours,late btw 3 and 4 hours
3940,552193,341431,mobile,ended,285.0,,,time delta > 2 hours,late btw 4 and 6 hours
3941,552215,179973,mobile,ended,64.0,,,time delta > 2 hours,late btw 1 and 2 hours
3942,552252,383229,mobile,ended,26.0,,,time delta > 2 hours,late <= 1 hour
3943,552319,371788,mobile,ended,64.0,,,time delta > 2 hours,late btw 1 and 2 hours
3944,552847,405054,mobile,ended,6.0,,,time delta > 2 hours,late <= 1 hour
3945,552852,400938,mobile,ended,4.0,,,time delta > 2 hours,late <= 1 hour
3946,553259,335341,mobile,ended,16.0,,,time delta > 2 hours,late <= 1 hour
3947,553683,411521,mobile,ended,42.0,,,time delta > 2 hours,late <= 1 hour
3948,554125,336850,connect,ended,251.0,,,time delta > 2 hours,late btw 4 and 6 hours
3949,554195,368236,mobile,ended,56.0,,,time delta > 2 hours,late <= 1 hour
3950,554370,412777,mobile,ended,50.0,,,time delta > 2 hours,late <= 1 hour
3951,554583,403263,mobile,ended,8.0,,,time delta > 2 hours,late <= 1 hour
3952,554133,207661,mobile,ended,1177.0,,,time delta > 2 hours,late btw 6h and 1 day
3953,554330,392882,mobile,ended,142.0,543626.0,570.0,time delta > 2 hours,late btw 2 and 3 hours
3954,554424,360978,mobile,ended,309.0,,,time delta > 2 hours,late btw 4 and 6 hours
3955,554504,229678,mobile,ended,37.0,,,time delta > 2 hours,late <= 1 hour
3956,554694,396022,mobile,ended,34.0,,,time delta > 2 hours,late <= 1 hour
3957,554864,349773,mobile,ended,21.0,,,time delta > 2 hours,late <= 1 hour
3958,554932,238683,mobile,ended,98.0,,,time delta > 2 hours,late btw 1 and 2 hours
3959,554989,366198,mobile,ended,14408.0,,,time delta > 2 hours,late more than 10 days
3960,555016,412296,mobile,ended,419.0,,,time delta > 2 hours,late btw 6h and 1 day
3961,555199,344988,mobile,ended,24.0,,,time delta > 2 hours,late <= 1 hour
3962,555280,357875,mobile,ended,1357.0,547287.0,360.0,time delta > 2 hours,late btw 6h and 1 day
3963,555320,383606,mobile,ended,25.0,,,time delta > 2 hours,late <= 1 hour
3964,539140,286034,mobile,ended,81.0,,,time delta > 2 hours,late btw 1 and 2 hours
3965,539249,349655,mobile,ended,179.0,,,time delta > 2 hours,late btw 2 and 3 hours
3966,539350,399190,mobile,ended,656.0,,,time delta > 2 hours,late btw 6h and 1 day
3967,539428,402562,connect,ended,11.0,,,time delta > 2 hours,late <= 1 hour
3968,545507,176670,connect,ended,63.0,,,time delta > 2 hours,late btw 1 and 2 hours
3969,545797,371387,mobile,ended,1606.0,546641.0,60.0,time delta btw 0 and 2 hours,late btw 1 and 2 days
3970,545830,380866,mobile,ended,58.0,,,time delta > 2 hours,late <= 1 hour
3971,545841,308920,mobile,ended,8.0,,,time delta > 2 hours,late <= 1 hour
3972,545917,400048,mobile,ended,31.0,,,time delta > 2 hours,late <= 1 hour
3973,545921,368885,mobile,ended,879.0,,,time delta > 2 hours,late btw 6h and 1 day
3974,546055,274942,connect,ended,184.0,,,time delta > 2 hours,late btw 3 and 4 hours
3975,546104,330013,mobile,ended,34.0,,,time delta > 2 hours,late <= 1 hour
3976,546495,372483,mobile,ended,32.0,,,time delta > 2 hours,late <= 1 hour
3977,546586,382859,mobile,ended,101.0,,,time delta > 2 hours,late btw 1 and 2 hours
3978,546652,344530,mobile,ended,101.0,,,time delta > 2 hours,late btw 1 and 2 hours
3979,546664,376760,connect,ended,25.0,,,time delta > 2 hours,late <= 1 hour
3980,546816,390871,connect,ended,1128.0,,,time delta > 2 hours,late btw 6h and 1 day
3981,546837,374298,connect,ended,10.0,,,time delta > 2 hours,late <= 1 hour
3982,546933,320158,mobile,ended,118.0,,,time delta > 2 hours,late btw 1 and 2 hours
3983,547085,404435,mobile,ended,102.0,,,time delta > 2 hours,late btw 1 and 2 hours
3984,547208,175289,connect,ended,5.0,,,time delta > 2 hours,late <= 1 hour
3985,547248,373856,mobile,ended,74.0,,,time delta > 2 hours,late btw 1 and 2 hours
3986,547380,379226,mobile,ended,5.0,,,time delta > 2 hours,late <= 1 hour
3987,547462,366204,mobile,ended,197.0,,,time delta > 2 hours,late btw 3 and 4 hours
3988,547719,382102,mobile,ended,53.0,,,time delta > 2 hours,late <= 1 hour
3989,547957,362101,mobile,ended,63.0,,,time delta > 2 hours,late btw 1 and 2 hours
3990,548000,350705,mobile,ended,4.0,,,time delta > 2 hours,late <= 1 hour
3991,548129,397593,mobile,ended,94.0,,,time delta > 2 hours,late btw 1 and 2 hours
3992,548293,405481,mobile,ended,80.0,532574.0,240.0,time delta > 2 hours,late btw 1 and 2 hours
3993,548472,386848,mobile,ended,58.0,,,time delta > 2 hours,late <= 1 hour
3994,548493,239842,mobile,ended,2788.0,,,time delta > 2 hours,late btw 1 and 2 days
3995,548498,316846,connect,ended,245.0,,,time delta > 2 hours,late btw 4 and 6 hours
3996,548616,317770,connect,ended,8.0,,,time delta > 2 hours,late <= 1 hour
3997,548753,407896,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
3998,548790,263420,mobile,ended,28.0,,,time delta > 2 hours,late <= 1 hour
3999,548991,385006,connect,ended,1431.0,,,time delta > 2 hours,late btw 6h and 1 day
4000,549003,229475,mobile,ended,10.0,,,time delta > 2 hours,late <= 1 hour
4001,549105,372743,mobile,ended,359.0,,,time delta > 2 hours,late btw 4 and 6 hours
4002,549255,383740,mobile,ended,485.0,,,time delta > 2 hours,late btw 6h and 1 day
4003,549372,347483,mobile,ended,77.0,,,time delta > 2 hours,late btw 1 and 2 hours
4004,507698,357975,mobile,ended,42.0,,,time delta > 2 hours,late <= 1 hour
4005,513136,316667,mobile,ended,12.0,,,time delta > 2 hours,late <= 1 hour
4006,515608,373989,mobile,ended,7.0,,,time delta > 2 hours,late <= 1 hour
4007,516871,398124,mobile,ended,142.0,,,time delta > 2 hours,late btw 2 and 3 hours
4008,519113,374996,mobile,ended,11.0,,,time delta > 2 hours,late <= 1 hour
4009,519480,195479,mobile,ended,63.0,,,time delta > 2 hours,late btw 1 and 2 hours
4010,520000,385128,mobile,ended,29.0,,,time delta > 2 hours,late <= 1 hour
4011,520293,269910,mobile,ended,476.0,,,time delta > 2 hours,late btw 6h and 1 day
4012,521261,405178,mobile,ended,6.0,,,time delta > 2 hours,late <= 1 hour
4013,521578,387175,mobile,ended,9.0,,,time delta > 2 hours,late <= 1 hour
4014,524323,359016,mobile,ended,201.0,,,time delta > 2 hours,late btw 3 and 4 hours
4015,524521,313264,mobile,ended,303.0,,,time delta > 2 hours,late btw 4 and 6 hours
4016,539245,375128,connect,ended,49.0,,,time delta > 2 hours,late <= 1 hour
4017,539325,226227,mobile,ended,39.0,,,time delta > 2 hours,late <= 1 hour
4018,539823,366025,mobile,ended,136.0,,,time delta > 2 hours,late btw 2 and 3 hours
4019,539875,404460,mobile,ended,20.0,,,time delta > 2 hours,late <= 1 hour
4020,539961,380662,mobile,ended,742.0,,,time delta > 2 hours,late btw 6h and 1 day
4021,540001,408983,mobile,ended,675.0,,,time delta > 2 hours,late btw 6h and 1 day
4022,540214,298466,mobile,ended,17.0,,,time delta > 2 hours,late <= 1 hour
4023,540452,371486,mobile,ended,142.0,,,time delta > 2 hours,late btw 2 and 3 hours
4024,540498,375574,mobile,ended,1541.0,,,time delta > 2 hours,late btw 1 and 2 days
4025,540815,341204,mobile,ended,43.0,,,time delta > 2 hours,late <= 1 hour
4026,540935,204512,mobile,ended,12.0,,,time delta > 2 hours,late <= 1 hour
4027,541083,367127,mobile,ended,125.0,,,time delta > 2 hours,late btw 2 and 3 hours
4028,541293,272590,connect,ended,4.0,,,time delta > 2 hours,late <= 1 hour
4029,541538,329897,mobile,ended,1.0,,,time delta > 2 hours,late <= 1 hour
4030,541588,331891,mobile,ended,57.0,,,time delta > 2 hours,late <= 1 hour
4031,541594,366007,mobile,ended,1509.0,,,time delta > 2 hours,late btw 1 and 2 days
4032,541676,397493,mobile,ended,56.0,,,time delta > 2 hours,late <= 1 hour
4033,541709,206685,mobile,ended,1306.0,,,time delta > 2 hours,late btw 6h and 1 day
4034,541728,369801,mobile,ended,19.0,,,time delta > 2 hours,late <= 1 hour
4035,541841,216148,connect,ended,40.0,,,time delta > 2 hours,late <= 1 hour
4036,542032,329496,mobile,ended,763.0,,,time delta > 2 hours,late btw 6h and 1 day
4037,542058,374921,mobile,ended,17.0,,,time delta > 2 hours,late <= 1 hour
4038,542122,295200,mobile,ended,109.0,,,time delta > 2 hours,late btw 1 and 2 hours
4039,542167,394950,mobile,ended,108.0,,,time delta > 2 hours,late btw 1 and 2 hours
4040,542331,247682,mobile,ended,117.0,,,time delta > 2 hours,late btw 1 and 2 hours
4041,542611,410461,mobile,ended,40.0,,,time delta > 2 hours,late <= 1 hour
4042,542922,184950,mobile,ended,269.0,,,time delta > 2 hours,late btw 4 and 6 hours
4043,542955,371530,mobile,ended,9.0,,,time delta > 2 hours,late <= 1 hour
4044,542989,409612,mobile,ended,90.0,,,time delta > 2 hours,late btw 1 and 2 hours
4045,543191,382243,mobile,ended,200.0,,,time delta > 2 hours,late btw 3 and 4 hours
4046,543242,341997,mobile,ended,80.0,,,time delta > 2 hours,late btw 1 and 2 hours
4047,543335,398876,mobile,ended,153.0,557295.0,540.0,time delta > 2 hours,late btw 2 and 3 hours
4048,543377,241010,mobile,ended,281.0,,,time delta > 2 hours,late btw 4 and 6 hours
4049,543903,380801,mobile,ended,41.0,,,time delta > 2 hours,late <= 1 hour
4050,544282,400470,mobile,ended,63.0,,,time delta > 2 hours,late btw 1 and 2 hours
4051,545127,299931,mobile,ended,6.0,,,time delta > 2 hours,late <= 1 hour
4052,545189,364296,mobile,ended,17.0,,,time delta > 2 hours,late <= 1 hour
4053,545393,214704,mobile,ended,208.0,,,time delta > 2 hours,late btw 3 and 4 hours
4054,545423,313952,mobile,ended,8.0,,,time delta > 2 hours,late <= 1 hour
4055,545450,397188,mobile,ended,73.0,,,time delta > 2 hours,late btw 1 and 2 hours
4056,545560,258737,mobile,ended,59.0,542993.0,0.0,time delta btw 0 and 2 hours,late <= 1 hour
4057,545878,397947,mobile,ended,40.0,,,time delta > 2 hours,late <= 1 hour
4058,545925,358225,mobile,ended,130.0,,,time delta > 2 hours,late btw 2 and 3 hours
4059,545948,383344,connect,ended,83.0,519135.0,90.0,time delta btw 0 and 2 hours,late btw 1 and 2 hours
4060,546551,372011,mobile,ended,24.0,,,time delta > 2 hours,late <= 1 hour
4061,550354,326069,mobile,ended,252.0,,,time delta > 2 hours,late btw 4 and 6 hours
4062,550458,312351,connect,ended,21.0,,,time delta > 2 hours,late <= 1 hour
4063,550621,360551,connect,ended,108.0,,,time delta > 2 hours,late btw 1 and 2 hours
4064,551026,412439,mobile,ended,69.0,,,time delta > 2 hours,late btw 1 and 2 hours
4065,551034,374349,mobile,ended,5.0,,,time delta > 2 hours,late <= 1 hour
4066,551158,396470,mobile,ended,198.0,,,time delta > 2 hours,late btw 3 and 4 hours
4067,551368,359045,connect,ended,31.0,551957.0,30.0,time delta btw 0 and 2 hours,late <= 1 hour
4068,551423,314641,mobile,ended,109.0,,,time delta > 2 hours,late btw 1 and 2 hours
4069,551455,380799,mobile,ended,78.0,,,time delta > 2 hours,late btw 1 and 2 hours
4070,551486,344576,mobile,ended,231.0,,,time delta > 2 hours,late btw 3 and 4 hours
4071,551801,333433,mobile,ended,2.0,,,time delta > 2 hours,late <= 1 hour
4072,551850,362498,mobile,ended,26.0,,,time delta > 2 hours,late <= 1 hour
4073,551881,327803,mobile,ended,5.0,,,time delta > 2 hours,late <= 1 hour
4074,552143,341648,mobile,ended,470.0,,,time delta > 2 hours,late btw 6h and 1 day
4075,552391,282675,mobile,ended,113.0,,,time delta > 2 hours,late btw 1 and 2 hours
4076,552414,340965,mobile,ended,2.0,,,time delta > 2 hours,late <= 1 hour
4077,552490,404460,mobile,ended,83.0,,,time delta > 2 hours,late btw 1 and 2 hours
4078,539330,374809,connect,ended,20.0,,,time delta > 2 hours,late <= 1 hour
4079,539336,302993,mobile,ended,10.0,,,time delta > 2 hours,late <= 1 hour
4080,539895,360289,mobile,ended,9.0,,,time delta > 2 hours,late <= 1 hour
4081,540408,373893,connect,ended,14.0,537659.0,450.0,time delta > 2 hours,late <= 1 hour
4082,540436,393126,mobile,ended,119.0,,,time delta > 2 hours,late btw 1 and 2 hours
4083,540571,370795,mobile,ended,251.0,,,time delta > 2 hours,late btw 4 and 6 hours
4084,540737,313699,mobile,ended,162.0,,,time delta > 2 hours,late btw 2 and 3 hours
4085,540761,404719,mobile,ended,26.0,,,time delta > 2 hours,late <= 1 hour
4086,540995,297254,mobile,ended,160.0,,,time delta > 2 hours,late btw 2 and 3 hours
4087,541163,402962,mobile,ended,173.0,,,time delta > 2 hours,late btw 2 and 3 hours
4088,541169,387223,mobile,ended,7.0,,,time delta > 2 hours,late <= 1 hour
4089,541473,295105,connect,ended,111.0,,,time delta > 2 hours,late btw 1 and 2 hours
