rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,time_delta_previous_rental_groups,early_groups
5144,542870,409516,mobile,ended,-38.0,,,time delta > 2 hours,early less than 2 hours
5145,543159,373902,mobile,ended,-506.0,,,time delta > 2 hours,early more than 2 hours
5146,543506,350769,mobile,ended,-176.0,,,time delta > 2 hours,early more than 2 hours
5147,543535,371572,connect,ended,-312.0,548202.0,390.0,time delta > 2 hours,early more than 2 hours
5148,543609,342645,connect,ended,-56.0,,,time delta > 2 hours,early less than 2 hours
5149,543805,334190,connect,ended,-130.0,543980.0,0.0,time delta btw 0 and 2 hours,early more than 2 hours
5150,544891,392368,connect,ended,-133.0,546533.0,30.0,time delta btw 0 and 2 hours,early more than 2 hours
5151,545284,395187,mobile,ended,-25.0,,,time delta > 2 hours,early less than 2 hours
5152,546079,216576,connect,ended,-12.0,,,time delta > 2 hours,early less than 2 hours
5153,546580,377189,mobile,ended,-168.0,,,time delta > 2 hours,early more than 2 hours
5154,546815,272590,connect,ended,-7.0,,,time delta > 2 hours,early less than 2 hours
5155,547067,367618,mobile,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
5156,547847,187788,mobile,ended,-54.0,,,time delta > 2 hours,early less than 2 hours
5157,548162,407838,mobile,ended,-799.0,,,time delta > 2 hours,early more than 2 hours
5158,548504,292692,mobile,ended,-225.0,,,time delta > 2 hours,early more than 2 hours
5159,548661,216148,connect,ended,-20.0,,,time delta > 2 hours,early less than 2 hours
5160,541267,348485,connect,ended,0.0,,,time delta > 2 hours,early less than 2 hours
5161,541335,371259,mobile,ended,-61.0,,,time delta > 2 hours,early less than 2 hours
5162,541357,391468,mobile,ended,-24.0,,,time delta > 2 hours,early less than 2 hours
5163,541541,398335,mobile,ended,-267.0,,,time delta > 2 hours,early more than 2 hours
5164,541923,404626,mobile,ended,-7.0,,,time delta > 2 hours,early less than 2 hours
5165,541988,408666,mobile,ended,-36.0,,,time delta > 2 hours,early less than 2 hours
5166,542655,337766,mobile,ended,-44.0,,,time delta > 2 hours,early less than 2 hours
5167,542893,373326,mobile,ended,-12.0,,,time delta > 2 hours,early less than 2 hours
5168,542897,369447,connect,ended,-52.0,,,time delta > 2 hours,early less than 2 hours
5169,542979,319365,mobile,ended,-3.0,,,time delta > 2 hours,early less than 2 hours
5170,543502,410748,mobile,ended,-128.0,,,time delta > 2 hours,early more than 2 hours
5171,543563,384040,connect,ended,-2.0,,,time delta > 2 hours,early less than 2 hours
5172,543771,334190,connect,ended,-197.0,,,time delta > 2 hours,early more than 2 hours
5173,543815,385523,connect,ended,-6.0,541049.0,150.0,time delta > 2 hours,early less than 2 hours
5174,543944,189234,mobile,ended,-144.0,,,time delta > 2 hours,early more than 2 hours
5175,544114,311227,mobile,ended,-125.0,,,time delta > 2 hours,early more than 2 hours
5176,544141,311923,connect,ended,-170.0,,,time delta > 2 hours,early more than 2 hours
5177,544178,379607,mobile,ended,-147.0,,,time delta > 2 hours,early more than 2 hours
5178,544378,393824,mobile,ended,-142.0,,,time delta > 2 hours,early more than 2 hours
5179,544559,280227,connect,ended,-22.0,,,time delta > 2 hours,early less than 2 hours
5180,544743,307201,mobile,ended,-15.0,,,time delta > 2 hours,early less than 2 hours
5181,544926,402405,mobile,ended,-144.0,,,time delta > 2 hours,early more than 2 hours
5182,545117,388895,mobile,ended,-118.0,,,time delta > 2 hours,early less than 2 hours
5183,545307,160061,mobile,ended,-660.0,,,time delta > 2 hours,early more than 2 hours
5184,545556,394272,mobile,ended,-8.0,,,time delta > 2 hours,early less than 2 hours
5185,545808,364916,mobile,ended,-105.0,,,time delta > 2 hours,early less than 2 hours
5186,545859,363761,mobile,ended,-848.0,,,time delta > 2 hours,early more than 2 hours
5187,545877,312078,connect,ended,-60.0,,,time delta > 2 hours,early less than 2 hours
5188,546073,410518,mobile,ended,-71.0,,,time delta > 2 hours,early less than 2 hours
5189,546398,321801,mobile,ended,-86.0,,,time delta > 2 hours,early less than 2 hours
5190,546779,408267,mobile,ended,-11.0,549703.0,60.0,time delta btw 0 and 2 hours,early less than 2 hours
5191,546898,378378,mobile,ended,0.0,,,time delta > 2 hours,early less than 2 hours
5192,546907,270139,mobile,ended,-7.0,,,time delta > 2 hours,early less than 2 hours
5193,546981,388438,mobile,ended,-51.0,,,time delta > 2 hours,early less than 2 hours
5194,547231,374746,mobile,ended,-1.0,,,time delta > 2 hours,early less than 2 hours
5195,547287,357875,mobile,ended,-84.0,,,time delta > 2 hours,early less than 2 hours
5196,547535,382854,mobile,ended,-108.0,,,time delta > 2 hours,early less than 2 hours
5197,547609,407411,mobile,ended,-2.0,,,time delta > 2 hours,early less than 2 hours
5198,547828,318974,mobile,ended,0.0,,,time delta > 2 hours,early less than 2 hours
5199,547830,365575,mobile,ended,-81.0,,,time delta > 2 hours,early less than 2 hours
5200,547879,370949,mobile,ended,-22.0,,,time delta > 2 hours,early less than 2 hours
5201,541380,408874,mobile,ended,-20.0,,,time delta > 2 hours,early less than 2 hours
5202,541398,298117,connect,ended,-197.0,538630.0,150.0,time delta > 2 hours,early more than 2 hours
5203,541616,282338,mobile,ended,-9.0,,,time delta > 2 hours,early less than 2 hours
5204,542175,402643,mobile,ended,-29.0,,,time delta > 2 hours,early less than 2 hours
5205,542252,353425,connect,ended,-153.0,547277.0,210.0,time delta > 2 hours,early more than 2 hours
5206,542514,385627,connect,ended,-150.0,,,time delta > 2 hours,early more than 2 hours
5207,542628,302993,mobile,ended,-14.0,,,time delta > 2 hours,early less than 2 hours
5208,543394,305525,connect,ended,-12.0,537439.0,720.0,time delta > 2 hours,early less than 2 hours
5209,542967,364882,connect,ended,-15.0,,,time delta > 2 hours,early less than 2 hours
5210,543390,223615,mobile,ended,-45.0,532833.0,0.0,time delta btw 0 and 2 hours,early less than 2 hours
5211,543717,402078,mobile,ended,-7.0,537304.0,240.0,time delta > 2 hours,early less than 2 hours
5212,544070,401870,connect,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
5213,544125,329356,mobile,ended,0.0,,,time delta > 2 hours,early less than 2 hours
5214,544385,310576,connect,ended,-272.0,,,time delta > 2 hours,early more than 2 hours
5215,544412,186291,mobile,ended,-29.0,,,time delta > 2 hours,early less than 2 hours
5216,544542,334355,mobile,ended,-3.0,,,time delta > 2 hours,early less than 2 hours
5217,544651,381470,mobile,ended,0.0,,,time delta > 2 hours,early less than 2 hours
5218,544742,365926,connect,ended,-36.0,551678.0,570.0,time delta > 2 hours,early less than 2 hours
5219,544897,246147,mobile,ended,-546.0,,,time delta > 2 hours,early more than 2 hours
5220,545328,392847,connect,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
5221,545605,304230,mobile,ended,-341.0,,,time delta > 2 hours,early more than 2 hours
5222,545647,335137,mobile,ended,-13.0,,,time delta > 2 hours,early less than 2 hours
5223,545800,180804,mobile,ended,-164.0,,,time delta > 2 hours,early more than 2 hours
5224,546003,226932,mobile,ended,-24.0,,,time delta > 2 hours,early less than 2 hours
5225,546308,364236,mobile,ended,-1.0,,,time delta > 2 hours,early less than 2 hours
5226,546404,384193,connect,ended,-82.0,,,time delta > 2 hours,early less than 2 hours
5227,546439,397569,connect,ended,-95.0,,,time delta > 2 hours,early less than 2 hours
5228,547307,159533,connect,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
5229,547460,411419,mobile,ended,-1272.0,,,time delta > 2 hours,early more than 2 hours
5230,547709,401870,connect,ended,-518.0,,,time delta > 2 hours,early more than 2 hours
5231,547945,275007,mobile,ended,-10.0,,,time delta > 2 hours,early less than 2 hours
5232,568275,341630,mobile,ended,-42.0,559873.0,480.0,time delta > 2 hours,early less than 2 hours
5233,568820,264513,mobile,ended,-46.0,566587.0,120.0,time delta btw 0 and 2 hours,early less than 2 hours
5234,569556,353425,connect,ended,-177.0,,,time delta > 2 hours,early more than 2 hours
5235,570082,314326,mobile,ended,-9.0,,,time delta > 2 hours,early less than 2 hours
5236,570105,245154,connect,ended,-959.0,,,time delta > 2 hours,early more than 2 hours
5237,570155,366164,connect,ended,-130.0,,,time delta > 2 hours,early more than 2 hours
5238,570701,375318,mobile,ended,-18.0,,,time delta > 2 hours,early less than 2 hours
5239,571038,341861,connect,ended,-152.0,574571.0,540.0,time delta > 2 hours,early more than 2 hours
5240,571074,348526,connect,ended,-386.0,,,time delta > 2 hours,early more than 2 hours
5241,572871,381435,mobile,ended,-20.0,571546.0,60.0,time delta btw 0 and 2 hours,early less than 2 hours
5242,573878,407465,connect,ended,-18.0,,,time delta > 2 hours,early less than 2 hours
5243,573905,394272,mobile,ended,-100.0,,,time delta > 2 hours,early less than 2 hours
5244,574284,382052,mobile,ended,0.0,,,time delta > 2 hours,early less than 2 hours
5245,551204,289496,connect,ended,-10.0,,,time delta > 2 hours,early less than 2 hours
5246,551273,398247,mobile,ended,-6.0,550197.0,630.0,time delta > 2 hours,early less than 2 hours
5247,551738,407296,mobile,ended,-323.0,,,time delta > 2 hours,early more than 2 hours
5248,551772,281341,mobile,ended,-110.0,,,time delta > 2 hours,early less than 2 hours
5249,551912,225795,connect,ended,-23.0,567177.0,0.0,time delta btw 0 and 2 hours,early less than 2 hours
5250,552117,404542,mobile,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
5251,552156,354494,mobile,ended,-63.0,,,time delta > 2 hours,early less than 2 hours
5252,552394,375539,mobile,ended,-86.0,,,time delta > 2 hours,early less than 2 hours
5253,552762,348351,mobile,ended,-207.0,,,time delta > 2 hours,early more than 2 hours
5254,553006,396791,connect,ended,-722.0,,,time delta > 2 hours,early more than 2 hours
5255,553011,285425,mobile,ended,-33.0,,,time delta > 2 hours,early less than 2 hours
5256,553392,398152,connect,ended,-692.0,,,time delta > 2 hours,early more than 2 hours
5257,553516,291717,mobile,ended,-31.0,,,time delta > 2 hours,early less than 2 hours
5258,553568,363037,mobile,ended,0.0,,,time delta > 2 hours,early less than 2 hours
5259,553627,301438,mobile,ended,-22.0,,,time delta > 2 hours,early less than 2 hours
5260,553659,375218,mobile,ended,-56.0,,,time delta > 2 hours,early less than 2 hours
5261,554091,412028,mobile,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
5262,554348,383110,connect,ended,-20.0,,,time delta > 2 hours,early less than 2 hours
5263,554378,284054,mobile,ended,-315.0,,,time delta > 2 hours,early more than 2 hours
5264,554475,410256,connect,ended,-130.0,,,time delta > 2 hours,early more than 2 hours
5265,554641,205021,mobile,ended,-285.0,,,time delta > 2 hours,early more than 2 hours
5266,554665,392176,mobile,ended,-147.0,,,time delta > 2 hours,early more than 2 hours
5267,554682,408337,mobile,ended,-33.0,,,time delta > 2 hours,early less than 2 hours
5268,554807,382302,connect,ended,-138.0,,,time delta > 2 hours,early more than 2 hours
5269,554885,402767,mobile,ended,-13.0,556984.0,660.0,time delta > 2 hours,early less than 2 hours
5270,554965,412566,mobile,ended,-22.0,,,time delta > 2 hours,early less than 2 hours
5271,539307,347950,mobile,ended,-185.0,,,time delta > 2 hours,early more than 2 hours
5272,548697,389033,mobile,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
5273,549116,356203,mobile,ended,-110.0,538281.0,150.0,time delta > 2 hours,early less than 2 hours
5274,549247,363387,mobile,ended,-65.0,,,time delta > 2 hours,early less than 2 hours
5275,549457,407389,mobile,ended,-588.0,,,time delta > 2 hours,early more than 2 hours
5276,549908,284054,mobile,ended,-3.0,,,time delta > 2 hours,early less than 2 hours
5277,550208,264277,mobile,ended,-49.0,,,time delta > 2 hours,early less than 2 hours
5278,550325,342208,mobile,ended,-74.0,,,time delta > 2 hours,early less than 2 hours
5279,550561,358082,connect,ended,-47.0,,,time delta > 2 hours,early less than 2 hours
5280,551528,404672,mobile,ended,-69.0,,,time delta > 2 hours,early less than 2 hours
5281,551758,333753,mobile,ended,0.0,,,time delta > 2 hours,early less than 2 hours
5282,551919,322943,mobile,ended,-25.0,,,time delta > 2 hours,early less than 2 hours
5283,552332,404774,mobile,ended,-32.0,,,time delta > 2 hours,early less than 2 hours
5284,552500,338969,connect,ended,-174.0,,,time delta > 2 hours,early more than 2 hours
5285,552676,395852,mobile,ended,-16.0,,,time delta > 2 hours,early less than 2 hours
5286,553215,349142,mobile,ended,-46.0,,,time delta > 2 hours,early less than 2 hours
5287,553373,395735,mobile,ended,-36.0,,,time delta > 2 hours,early less than 2 hours
5288,553542,248238,mobile,ended,-32.0,,,time delta > 2 hours,early less than 2 hours
5289,553664,377219,connect,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
5290,542452,365148,mobile,ended,-150.0,,,time delta > 2 hours,early more than 2 hours
5291,542511,345701,mobile,ended,-317.0,,,time delta > 2 hours,early more than 2 hours
5292,542586,389147,mobile,ended,-104.0,,,time delta > 2 hours,early less than 2 hours
5293,542731,199360,mobile,ended,-23.0,,,time delta > 2 hours,early less than 2 hours
5294,543339,392055,mobile,ended,-120.0,,,time delta > 2 hours,early more than 2 hours
5295,543370,380513,mobile,ended,-38.0,,,time delta > 2 hours,early less than 2 hours
5296,543588,374698,mobile,ended,-59.0,,,time delta > 2 hours,early less than 2 hours
5297,543626,392882,mobile,ended,-148.0,,,time delta > 2 hours,early more than 2 hours
5298,544035,408179,mobile,ended,-58.0,,,time delta > 2 hours,early less than 2 hours
5299,544342,358438,mobile,ended,-10.0,,,time delta > 2 hours,early less than 2 hours
5300,544526,392633,mobile,ended,-20.0,,,time delta > 2 hours,early less than 2 hours
5301,544978,409055,mobile,ended,-33.0,,,time delta > 2 hours,early less than 2 hours
5302,545093,408112,mobile,ended,-105.0,,,time delta > 2 hours,early less than 2 hours
5303,545136,285241,connect,ended,-923.0,,,time delta > 2 hours,early more than 2 hours
5304,545403,403249,connect,ended,-100.0,,,time delta > 2 hours,early less than 2 hours
5305,545418,411207,mobile,ended,-420.0,,,time delta > 2 hours,early more than 2 hours
5306,545421,300505,connect,ended,-123.0,,,time delta > 2 hours,early more than 2 hours
5307,545502,365209,mobile,ended,-102.0,,,time delta > 2 hours,early less than 2 hours
5308,545649,358225,mobile,ended,-157.0,,,time delta > 2 hours,early more than 2 hours
5309,545730,271806,connect,ended,-231.0,,,time delta > 2 hours,early more than 2 hours
5310,548300,393950,mobile,ended,-118.0,,,time delta > 2 hours,early less than 2 hours
5311,548325,403206,mobile,ended,-30.0,,,time delta > 2 hours,early less than 2 hours
5312,548726,397569,connect,ended,-111.0,546439.0,60.0,time delta btw 0 and 2 hours,early less than 2 hours
5313,548893,389994,mobile,ended,-86.0,,,time delta > 2 hours,early less than 2 hours
5314,549154,360289,mobile,ended,-322.0,,,time delta > 2 hours,early more than 2 hours
5315,549316,259392,mobile,ended,-43.0,,,time delta > 2 hours,early less than 2 hours
5316,549719,314307,mobile,ended,-25.0,,,time delta > 2 hours,early less than 2 hours
5317,549813,375126,connect,ended,-58.0,,,time delta > 2 hours,early less than 2 hours
5318,549822,409411,mobile,ended,-20.0,,,time delta > 2 hours,early less than 2 hours
5319,549884,356434,mobile,ended,-8.0,,,time delta > 2 hours,early less than 2 hours
5320,549973,316817,mobile,ended,-92.0,,,time delta > 2 hours,early less than 2 hours
5321,549991,399666,mobile,ended,-43.0,,,time delta > 2 hours,early less than 2 hours
5322,550258,400333,mobile,ended,-297.0,,,time delta > 2 hours,early more than 2 hours
5323,550524,387753,connect,ended,-132.0,,,time delta > 2 hours,early more than 2 hours
5324,550548,331207,mobile,ended,-842.0,,,time delta > 2 hours,early more than 2 hours
5325,550720,314605,mobile,ended,-14.0,,,time delta > 2 hours,early less than 2 hours
5326,543826,331838,mobile,ended,-86.0,,,time delta > 2 hours,early less than 2 hours
5327,543842,377496,mobile,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
5328,543989,397599,mobile,ended,-13.0,,,time delta > 2 hours,early less than 2 hours
5329,544350,373893,connect,ended,-43.0,,,time delta > 2 hours,early less than 2 hours
5330,544882,267904,mobile,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
5331,544908,265664,connect,ended,-961.0,540077.0,690.0,time delta > 2 hours,early more than 2 hours
5332,545255,190060,mobile,ended,-853.0,,,time delta > 2 hours,early more than 2 hours
5333,545308,409467,mobile,ended,-26.0,,,time delta > 2 hours,early less than 2 hours
5334,545566,380345,mobile,ended,-66.0,,,time delta > 2 hours,early less than 2 hours
5335,545682,281955,mobile,ended,-44.0,,,time delta > 2 hours,early less than 2 hours
5336,545755,410896,mobile,ended,-32.0,,,time delta > 2 hours,early less than 2 hours
5337,545893,319225,connect,ended,-803.0,,,time delta > 2 hours,early more than 2 hours
5338,546217,341037,mobile,ended,-113.0,,,time delta > 2 hours,early less than 2 hours
5339,546372,410500,mobile,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
5340,546883,409910,mobile,ended,-42.0,,,time delta > 2 hours,early less than 2 hours
5341,546954,350705,mobile,ended,-47.0,548000.0,90.0,time delta btw 0 and 2 hours,early less than 2 hours
5342,547169,374356,mobile,ended,-88.0,,,time delta > 2 hours,early less than 2 hours
5343,548506,360520,mobile,ended,-23.0,,,time delta > 2 hours,early less than 2 hours
5344,548855,316042,connect,ended,-10.0,,,time delta > 2 hours,early less than 2 hours
5345,549114,412219,mobile,ended,-12.0,,,time delta > 2 hours,early less than 2 hours
5346,549548,366199,connect,ended,-30.0,,,time delta > 2 hours,early less than 2 hours
5347,549585,290567,mobile,ended,-592.0,,,time delta > 2 hours,early more than 2 hours
5348,550043,394950,mobile,ended,-30.0,,,time delta > 2 hours,early less than 2 hours
5349,550194,405179,mobile,ended,-33.0,,,time delta > 2 hours,early less than 2 hours
5350,550241,380479,mobile,ended,-99.0,,,time delta > 2 hours,early less than 2 hours
5351,550285,372115,mobile,ended,-31.0,,,time delta > 2 hours,early less than 2 hours
5352,550573,270141,mobile,ended,-80.0,,,time delta > 2 hours,early less than 2 hours
5353,550755,246829,mobile,ended,-35.0,,,time delta > 2 hours,early less than 2 hours
5354,550941,402993,mobile,ended,-233.0,,,time delta > 2 hours,early more than 2 hours
5355,551193,296021,connect,ended,-122.0,,,time delta > 2 hours,early more than 2 hours
5356,551492,304392,connect,ended,-17.0,,,time delta > 2 hours,early less than 2 hours
5357,551536,409801,mobile,ended,-13.0,,,time delta > 2 hours,early less than 2 hours
5358,551580,389498,mobile,ended,-75.0,,,time delta > 2 hours,early less than 2 hours
5359,551675,313308,mobile,ended,-31.0,,,time delta > 2 hours,early less than 2 hours
5360,552071,409569,mobile,ended,-15.0,,,time delta > 2 hours,early less than 2 hours
5361,552359,304775,connect,ended,-118.0,,,time delta > 2 hours,early less than 2 hours
5362,552474,373547,mobile,ended,-153.0,,,time delta > 2 hours,early more than 2 hours
5363,552606,336902,mobile,ended,-90.0,533303.0,600.0,time delta > 2 hours,early less than 2 hours
5364,552782,361482,mobile,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
5365,553218,380859,mobile,ended,-30.0,,,time delta > 2 hours,early less than 2 hours
5366,553320,400886,mobile,ended,-1414.0,,,time delta > 2 hours,early more than 2 hours
5367,553595,388206,mobile,ended,-24.0,513941.0,570.0,time delta > 2 hours,early less than 2 hours
5368,553717,216148,connect,ended,-46.0,,,time delta > 2 hours,early less than 2 hours
5369,554204,410255,connect,ended,-117.0,,,time delta > 2 hours,early less than 2 hours
5370,554316,374690,mobile,ended,-41.0,,,time delta > 2 hours,early less than 2 hours
5371,554440,399524,connect,ended,-44.0,,,time delta > 2 hours,early less than 2 hours
5372,554498,248889,connect,ended,-18.0,559060.0,720.0,time delta > 2 hours,early less than 2 hours
5373,554558,381123,mobile,ended,-13.0,,,time delta > 2 hours,early less than 2 hours
5374,554574,309912,mobile,ended,-13.0,,,time delta > 2 hours,early less than 2 hours
5375,554647,307227,mobile,ended,-2.0,,,time delta > 2 hours,early less than 2 hours
5376,554651,311707,connect,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
5377,554704,309209,connect,ended,-21.0,,,time delta > 2 hours,early less than 2 hours
5378,554725,406388,mobile,ended,-28.0,,,time delta > 2 hours,early less than 2 hours
5379,554882,411421,mobile,ended,-33.0,,,time delta > 2 hours,early less than 2 hours
5380,555329,289005,mobile,ended,-129.0,,,time delta > 2 hours,early more than 2 hours
5381,555530,397466,mobile,ended,-40.0,,,time delta > 2 hours,early less than 2 hours
5382,555622,347873,connect,ended,-154.0,,,time delta > 2 hours,early more than 2 hours
5383,556170,270091,mobile,ended,-57.0,,,time delta > 2 hours,early less than 2 hours
5384,556424,386211,mobile,ended,-11.0,,,time delta > 2 hours,early less than 2 hours
5385,556740,310681,connect,ended,-74.0,,,time delta > 2 hours,early less than 2 hours
5386,553695,407717,mobile,ended,-59.0,,,time delta > 2 hours,early less than 2 hours
5387,553739,322614,mobile,ended,-173.0,,,time delta > 2 hours,early more than 2 hours
5388,553891,383344,connect,ended,-27.0,,,time delta > 2 hours,early less than 2 hours
5389,554011,373582,mobile,ended,-11.0,,,time delta > 2 hours,early less than 2 hours
5390,554178,385625,connect,ended,-35.0,,,time delta > 2 hours,early less than 2 hours
5391,554372,409595,mobile,ended,-10.0,,,time delta > 2 hours,early less than 2 hours
5392,555076,369845,mobile,ended,-22.0,553278.0,690.0,time delta > 2 hours,early less than 2 hours
5393,555119,408776,mobile,ended,-52.0,,,time delta > 2 hours,early less than 2 hours
5394,555149,364907,mobile,ended,-125.0,,,time delta > 2 hours,early more than 2 hours
5395,555354,293910,mobile,ended,-713.0,,,time delta > 2 hours,early more than 2 hours
5396,555447,366025,mobile,ended,-1421.0,,,time delta > 2 hours,early more than 2 hours
5397,555656,394285,mobile,ended,0.0,,,time delta > 2 hours,early less than 2 hours
5398,555855,359021,mobile,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
5399,555979,337219,connect,ended,-111.0,,,time delta > 2 hours,early less than 2 hours
5400,556508,412539,mobile,ended,-51.0,,,time delta > 2 hours,early less than 2 hours
5401,556881,375892,mobile,ended,-15.0,,,time delta > 2 hours,early less than 2 hours
5402,556933,291932,connect,ended,-23.0,559594.0,60.0,time delta btw 0 and 2 hours,early less than 2 hours
5403,556961,344560,mobile,ended,-2.0,,,time delta > 2 hours,early less than 2 hours
5404,557040,370725,mobile,ended,-15.0,,,time delta > 2 hours,early less than 2 hours
5405,557513,371890,mobile,ended,-264.0,,,time delta > 2 hours,early more than 2 hours
5406,557548,411002,mobile,ended,-43.0,,,time delta > 2 hours,early less than 2 hours
5407,557811,366204,mobile,ended,-55.0,,,time delta > 2 hours,early less than 2 hours
5408,558185,401869,connect,ended,-9.0,556469.0,510.0,time delta > 2 hours,early less than 2 hours
5409,558417,406793,mobile,ended,-44.0,,,time delta > 2 hours,early less than 2 hours
5410,558705,411166,mobile,ended,-1.0,,,time delta > 2 hours,early less than 2 hours
5411,559256,181469,mobile,ended,-74.0,,,time delta > 2 hours,early less than 2 hours
5412,559898,362187,connect,ended,-8.0,556725.0,240.0,time delta > 2 hours,early less than 2 hours
5413,559912,385273,mobile,ended,-57.0,,,time delta > 2 hours,early less than 2 hours
5414,559958,374360,connect,ended,-132.0,,,time delta > 2 hours,early more than 2 hours
5415,560046,348725,mobile,ended,-62.0,,,time delta > 2 hours,early less than 2 hours
5416,560655,303517,mobile,ended,-75.0,,,time delta > 2 hours,early less than 2 hours
5417,561139,389935,connect,ended,-88.0,,,time delta > 2 hours,early less than 2 hours
5418,561422,354945,mobile,ended,-46.0,,,time delta > 2 hours,early less than 2 hours
5419,561485,374360,connect,ended,-13.0,,,time delta > 2 hours,early less than 2 hours
5420,561735,345435,mobile,ended,-76.0,,,time delta > 2 hours,early less than 2 hours
5421,561775,385625,connect,ended,-1.0,,,time delta > 2 hours,early less than 2 hours
5422,561793,311707,connect,ended,-116.0,,,time delta > 2 hours,early less than 2 hours
5423,561876,405005,connect,ended,-476.0,,,time delta > 2 hours,early more than 2 hours
5424,561971,397838,mobile,ended,-2421.0,,,time delta > 2 hours,early more than 2 hours
5425,562250,279369,mobile,ended,-9.0,,,time delta > 2 hours,early less than 2 hours
5426,562494,388685,mobile,ended,-28.0,,,time delta > 2 hours,early less than 2 hours
5427,562571,317770,connect,ended,-63.0,,,time delta > 2 hours,early less than 2 hours
5428,562635,392055,mobile,ended,-22.0,,,time delta > 2 hours,early less than 2 hours
5429,562694,310627,mobile,ended,-7.0,,,time delta > 2 hours,early less than 2 hours
5430,562888,398572,mobile,ended,-590.0,,,time delta > 2 hours,early more than 2 hours
5431,563059,216576,connect,ended,-24.0,,,time delta > 2 hours,early less than 2 hours
5432,563518,395204,connect,ended,-13.0,,,time delta > 2 hours,early less than 2 hours
5433,563790,398586,connect,ended,-149.0,565280.0,600.0,time delta > 2 hours,early more than 2 hours
5434,563876,371632,connect,ended,-59.0,,,time delta > 2 hours,early less than 2 hours
5435,563909,354493,mobile,ended,-16.0,,,time delta > 2 hours,early less than 2 hours
5436,564126,310636,connect,ended,-77.0,,,time delta > 2 hours,early less than 2 hours
5437,564323,390479,mobile,ended,-22.0,,,time delta > 2 hours,early less than 2 hours
5438,564370,402566,mobile,ended,-75.0,,,time delta > 2 hours,early less than 2 hours
5439,564703,385629,connect,ended,-28.0,564926.0,180.0,time delta > 2 hours,early less than 2 hours
5440,565176,410471,mobile,ended,-22.0,,,time delta > 2 hours,early less than 2 hours
5441,565338,363133,connect,ended,-35.0,,,time delta > 2 hours,early less than 2 hours
5442,565410,371144,mobile,ended,-209.0,,,time delta > 2 hours,early more than 2 hours
5443,556977,304157,mobile,ended,-57.0,,,time delta > 2 hours,early less than 2 hours
5444,557010,380700,connect,ended,-196.0,,,time delta > 2 hours,early more than 2 hours
5445,557055,410939,connect,ended,-20.0,,,time delta > 2 hours,early less than 2 hours
5446,557093,351162,connect,ended,-37.0,,,time delta > 2 hours,early less than 2 hours
5447,557313,413865,mobile,ended,-2.0,,,time delta > 2 hours,early less than 2 hours
5448,557397,359998,mobile,ended,-333.0,,,time delta > 2 hours,early more than 2 hours
5449,557449,375908,mobile,ended,-49.0,,,time delta > 2 hours,early less than 2 hours
5450,557715,412515,mobile,ended,-13.0,,,time delta > 2 hours,early less than 2 hours
5451,558074,350769,mobile,ended,-25.0,,,time delta > 2 hours,early less than 2 hours
5452,558102,404789,mobile,ended,-2.0,,,time delta > 2 hours,early less than 2 hours
5453,558162,302561,connect,ended,-105.0,,,time delta > 2 hours,early less than 2 hours
5454,558326,412983,mobile,ended,-66.0,,,time delta > 2 hours,early less than 2 hours
5455,558454,371144,mobile,ended,-17.0,,,time delta > 2 hours,early less than 2 hours
5456,558682,314642,mobile,ended,-308.0,,,time delta > 2 hours,early more than 2 hours
5457,558687,377509,mobile,ended,-16.0,,,time delta > 2 hours,early less than 2 hours
5458,558883,341630,mobile,ended,-3.0,,,time delta > 2 hours,early less than 2 hours
5459,558892,378552,mobile,ended,-85.0,,,time delta > 2 hours,early less than 2 hours
5460,559266,341237,mobile,ended,-51.0,,,time delta > 2 hours,early less than 2 hours
5461,559267,260096,connect,ended,-21.0,,,time delta > 2 hours,early less than 2 hours
5462,559433,374877,mobile,ended,-52.0,,,time delta > 2 hours,early less than 2 hours
5463,559519,381012,mobile,ended,-15.0,553964.0,0.0,time delta btw 0 and 2 hours,early less than 2 hours
5464,559600,370185,mobile,ended,-1018.0,,,time delta > 2 hours,early more than 2 hours
5465,559905,356123,mobile,ended,-11.0,,,time delta > 2 hours,early less than 2 hours
5466,559910,407199,mobile,ended,-14.0,,,time delta > 2 hours,early less than 2 hours
5467,559926,376791,connect,ended,-85.0,,,time delta > 2 hours,early less than 2 hours
5468,559928,406551,connect,ended,-198.0,,,time delta > 2 hours,early more than 2 hours
5469,560165,304775,connect,ended,-34.0,552359.0,240.0,time delta > 2 hours,early less than 2 hours
