rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,time_delta_previous_rental_groups
14693,567346,248926,mobile,ended,-4.0,,,time delta > 2 hours
14694,567401,413671,mobile,ended,25.0,,,time delta > 2 hours
14695,567649,347888,mobile,ended,59.0,,,time delta > 2 hours
14696,564207,313432,mobile,ended,64.0,,,time delta > 2 hours
14697,564268,307819,mobile,ended,79.0,,,time delta > 2 hours
14698,564306,404524,mobile,ended,-52.0,,,time delta > 2 hours
14699,564385,389565,connect,ended,22.0,,,time delta > 2 hours
14700,564468,391477,mobile,ended,63.0,,,time delta > 2 hours
14701,564492,364520,mobile,ended,-24.0,,,time delta > 2 hours
14702,564600,272430,connect,ended,-61.0,559220.0,570.0,time delta > 2 hours
14703,564765,374809,connect,ended,7.0,,,time delta > 2 hours
14704,564822,339015,mobile,ended,10.0,,,time delta > 2 hours
14705,564829,401460,mobile,ended,5.0,,,time delta > 2 hours
14706,564919,387602,connect,ended,-148.0,,,time delta > 2 hours
14707,564931,307567,mobile,ended,259.0,,,time delta > 2 hours
14708,564951,298117,connect,ended,238.0,,,time delta > 2 hours
14709,565020,341881,connect,ended,-123.0,563188.0,240.0,time delta > 2 hours
14710,565027,281955,mobile,ended,-55.0,,,time delta > 2 hours
14711,565122,358848,connect,ended,-17.0,,,time delta > 2 hours
14712,565335,373638,mobile,ended,-1331.0,,,time delta > 2 hours
14713,565393,370055,connect,ended,-93.0,563668.0,660.0,time delta > 2 hours
14714,565414,402780,connect,ended,12.0,,,time delta > 2 hours
14715,565549,265481,mobile,ended,-130.0,,,time delta > 2 hours
14716,565673,338969,connect,ended,54.0,,,time delta > 2 hours
14717,565683,409344,mobile,ended,-7.0,,,time delta > 2 hours
14718,565707,411085,mobile,ended,-2.0,,,time delta > 2 hours
14719,565715,410150,mobile,ended,8.0,,,time delta > 2 hours
14720,565751,358567,connect,ended,41.0,,,time delta > 2 hours
14721,565791,392070,mobile,ended,48.0,,,time delta > 2 hours
14722,565840,392479,mobile,ended,-94.0,569171.0,240.0,time delta > 2 hours
14723,544732,311707,connect,ended,2.0,,,time delta > 2 hours
14724,544851,392718,mobile,ended,75.0,565353.0,330.0,time delta > 2 hours
14725,545036,396711,mobile,ended,35.0,,,time delta > 2 hours
14726,545062,342067,mobile,ended,-98.0,,,time delta > 2 hours
14727,545223,310553,connect,ended,-45.0,543354.0,720.0,time delta > 2 hours
14728,545235,392635,mobile,ended,26.0,,,time delta > 2 hours
14729,545304,407296,mobile,ended,21.0,,,time delta > 2 hours
14730,545351,385607,mobile,ended,18.0,,,time delta > 2 hours
14731,545472,312716,mobile,ended,-57.0,,,time delta > 2 hours
14732,545588,254177,mobile,ended,14.0,,,time delta > 2 hours
14733,545850,387970,mobile,ended,-93.0,,,time delta > 2 hours
14734,545954,337193,mobile,ended,1534.0,,,time delta > 2 hours
14735,546000,358982,connect,ended,10.0,,,time delta > 2 hours
14736,546139,375047,connect,ended,-4.0,557540.0,240.0,time delta > 2 hours
14737,546194,401390,mobile,ended,-204.0,,,time delta > 2 hours
14738,546197,395787,mobile,ended,-118.0,,,time delta > 2 hours
14739,546270,354331,mobile,ended,74.0,,,time delta > 2 hours
14740,546277,266589,mobile,ended,-356.0,,,time delta > 2 hours
14741,546384,396281,mobile,ended,-9.0,,,time delta > 2 hours
14742,546401,203912,mobile,ended,-30.0,,,time delta > 2 hours
14743,546498,288973,mobile,ended,-363.0,,,time delta > 2 hours
14744,546501,314456,connect,ended,-210.0,540134.0,210.0,time delta > 2 hours
14745,546640,404041,connect,ended,-44.0,,,time delta > 2 hours
14746,546708,396483,connect,ended,-12.0,,,time delta > 2 hours
14747,546820,256528,connect,ended,-391.0,,,time delta > 2 hours
14748,546826,372078,mobile,ended,-18.0,,,time delta > 2 hours
14749,546828,403736,mobile,ended,49.0,,,time delta > 2 hours
14750,546959,405005,connect,ended,38.0,545715.0,240.0,time delta > 2 hours
14751,547313,196909,mobile,ended,-266.0,,,time delta > 2 hours
14752,547510,404381,mobile,ended,188.0,,,time delta > 2 hours
14753,547521,382901,mobile,ended,41.0,,,time delta > 2 hours
14754,547526,345822,mobile,ended,-37.0,,,time delta > 2 hours
14755,547615,372468,mobile,ended,-35.0,,,time delta > 2 hours
14756,547648,372346,mobile,ended,-9.0,,,time delta > 2 hours
14757,547799,403894,mobile,ended,834.0,,,time delta > 2 hours
14758,547803,366587,mobile,ended,23.0,,,time delta > 2 hours
14759,548005,360520,mobile,ended,4.0,,,time delta > 2 hours
14760,548059,246486,mobile,ended,-157.0,,,time delta > 2 hours
14761,548298,292579,mobile,ended,-110.0,,,time delta > 2 hours
14762,548326,405420,mobile,ended,-42.0,,,time delta > 2 hours
14763,548361,298757,connect,ended,-36.0,,,time delta > 2 hours
14764,548460,356673,mobile,ended,30.0,,,time delta > 2 hours
14765,548486,383309,mobile,ended,-3.0,,,time delta > 2 hours
14766,548531,350456,mobile,ended,18.0,,,time delta > 2 hours
14767,548714,309965,mobile,ended,-1514.0,,,time delta > 2 hours
14768,548750,281955,mobile,ended,844.0,,,time delta > 2 hours
14769,548781,248889,connect,ended,-118.0,,,time delta > 2 hours
14770,566070,388252,mobile,ended,17.0,,,time delta > 2 hours
14771,566093,309070,connect,ended,-145.0,,,time delta > 2 hours
14772,566400,405315,mobile,ended,-16.0,,,time delta > 2 hours
14773,566407,381857,connect,ended,-306.0,566456.0,390.0,time delta > 2 hours
14774,566433,358352,mobile,ended,63.0,,,time delta > 2 hours
14775,566488,397573,mobile,ended,-17.0,,,time delta > 2 hours
14776,564203,176220,connect,ended,60.0,,,time delta > 2 hours
14777,564278,270777,mobile,ended,45.0,,,time delta > 2 hours
14778,564628,373666,mobile,ended,110.0,,,time delta > 2 hours
14779,564820,361564,mobile,ended,128.0,,,time delta > 2 hours
14780,564836,411133,mobile,ended,66.0,,,time delta > 2 hours
14781,565025,399903,mobile,ended,-83.0,,,time delta > 2 hours
14782,565042,352432,mobile,ended,126.0,,,time delta > 2 hours
14783,565134,348178,mobile,ended,-55.0,,,time delta > 2 hours
14784,565219,174243,mobile,ended,10.0,,,time delta > 2 hours
14785,565263,339138,connect,ended,-119.0,563988.0,0.0,time delta btw 0 and 2 hours
14786,565439,403443,mobile,ended,382.0,,,time delta > 2 hours
14787,565604,396636,mobile,ended,1.0,,,time delta > 2 hours
14788,565985,409441,mobile,ended,161.0,,,time delta > 2 hours
14789,566059,387499,mobile,ended,21.0,,,time delta > 2 hours
14790,566088,325915,mobile,ended,-47.0,,,time delta > 2 hours
14791,566138,366251,mobile,ended,-9.0,,,time delta > 2 hours
14792,566248,393514,mobile,ended,103.0,,,time delta > 2 hours
14793,566266,413273,mobile,ended,31.0,,,time delta > 2 hours
14794,566341,376791,connect,ended,-16.0,,,time delta > 2 hours
14795,566496,314326,mobile,ended,-444.0,,,time delta > 2 hours
14796,566543,372689,mobile,ended,31.0,,,time delta > 2 hours
14797,566646,403254,connect,ended,117.0,,,time delta > 2 hours
14798,566692,323562,mobile,ended,-143.0,,,time delta > 2 hours
14799,566850,400181,mobile,ended,16.0,561893.0,720.0,time delta > 2 hours
14800,567093,415726,mobile,ended,-2.0,565126.0,270.0,time delta > 2 hours
14801,567230,311607,mobile,ended,13.0,,,time delta > 2 hours
14802,567306,308802,mobile,ended,704.0,,,time delta > 2 hours
14803,567327,365423,mobile,ended,-126.0,,,time delta > 2 hours
14804,567371,317572,connect,ended,-114.0,568169.0,120.0,time delta btw 0 and 2 hours
14805,567402,319365,mobile,ended,21.0,,,time delta > 2 hours
14806,567481,338052,mobile,ended,106.0,,,time delta > 2 hours
14807,567522,401422,mobile,ended,154.0,,,time delta > 2 hours
14808,567611,338507,mobile,ended,27.0,,,time delta > 2 hours
14809,567644,216701,mobile,ended,-1408.0,565921.0,210.0,time delta > 2 hours
14810,567795,405005,connect,ended,-68.0,560343.0,210.0,time delta > 2 hours
14811,568114,377254,mobile,ended,43.0,,,time delta > 2 hours
14812,568136,338728,mobile,ended,24.0,,,time delta > 2 hours
14813,568172,379272,mobile,ended,5.0,,,time delta > 2 hours
14814,568199,308435,mobile,ended,70.0,,,time delta > 2 hours
14815,568224,381499,connect,ended,-93.0,562174.0,0.0,time delta btw 0 and 2 hours
14816,568256,323762,mobile,ended,41.0,,,time delta > 2 hours
14817,568358,271173,mobile,ended,1453.0,,,time delta > 2 hours
14818,568530,371672,mobile,ended,-509.0,,,time delta > 2 hours
14819,568752,161266,mobile,ended,-97.0,,,time delta > 2 hours
14820,568945,194120,mobile,ended,1.0,,,time delta > 2 hours
14821,568997,310681,connect,ended,17.0,,,time delta > 2 hours
14822,569111,339174,mobile,ended,32.0,,,time delta > 2 hours
14823,569141,379462,mobile,ended,-99.0,557980.0,120.0,time delta btw 0 and 2 hours
14824,569151,412682,mobile,ended,473.0,,,time delta > 2 hours
14825,569276,405420,mobile,ended,-62.0,,,time delta > 2 hours
14826,569828,408744,connect,ended,-890.0,,,time delta > 2 hours
14827,569903,272724,mobile,ended,17.0,,,time delta > 2 hours
14828,569963,383344,connect,ended,61.0,,,time delta > 2 hours
14829,569976,347873,connect,ended,1394.0,,,time delta > 2 hours
14830,570302,330548,mobile,ended,11.0,,,time delta > 2 hours
14831,570612,278821,mobile,ended,7.0,,,time delta > 2 hours
14832,570627,396643,mobile,ended,-646.0,,,time delta > 2 hours
14833,570929,257604,mobile,ended,-82.0,,,time delta > 2 hours
14834,570936,176527,mobile,ended,-174.0,,,time delta > 2 hours
14835,571018,371625,mobile,ended,25.0,549891.0,150.0,time delta > 2 hours
14836,571191,413896,mobile,ended,-29.0,572986.0,60.0,time delta btw 0 and 2 hours
14837,571211,376356,mobile,ended,119.0,,,time delta > 2 hours
14838,571312,347483,mobile,ended,5.0,,,time delta > 2 hours
14839,571314,342749,mobile,ended,58.0,,,time delta > 2 hours
14840,571709,371632,connect,ended,-38.0,568753.0,480.0,time delta > 2 hours
14841,571921,299017,connect,ended,-15.0,,,time delta > 2 hours
14842,572043,409274,mobile,ended,-29.0,,,time delta > 2 hours
14843,572240,353871,mobile,ended,-117.0,,,time delta > 2 hours
14844,572391,267021,mobile,ended,-130.0,,,time delta > 2 hours
14845,572500,399596,mobile,ended,-45.0,,,time delta > 2 hours
14846,572561,412603,mobile,ended,3820.0,,,time delta > 2 hours
14847,572745,381499,connect,ended,188.0,,,time delta > 2 hours
14848,572793,397599,mobile,ended,206.0,,,time delta > 2 hours
14849,572992,376840,connect,ended,-184.0,,,time delta > 2 hours
14850,573572,401712,mobile,ended,23.0,,,time delta > 2 hours
14851,573738,320394,mobile,ended,20.0,,,time delta > 2 hours
14852,566304,362241,connect,ended,-1359.0,,,time delta > 2 hours
14853,566633,397861,mobile,ended,-172.0,,,time delta > 2 hours
14854,566655,212965,connect,ended,-69.0,,,time delta > 2 hours
14855,566928,404213,mobile,ended,-3030.0,,,time delta > 2 hours
14856,567165,311943,mobile,ended,-5.0,569360.0,570.0,time delta > 2 hours
14857,567364,403871,mobile,ended,-5.0,560535.0,450.0,time delta > 2 hours
14858,556416,405897,mobile,ended,-6.0,,,time delta > 2 hours
14859,556513,385625,connect,ended,-68.0,,,time delta > 2 hours
14860,556604,366287,connect,ended,-82.0,,,time delta > 2 hours
14861,556651,378754,connect,ended,-61.0,,,time delta > 2 hours
14862,556664,372058,mobile,ended,1465.0,,,time delta > 2 hours
14863,556710,410052,mobile,ended,70.0,,,time delta > 2 hours
14864,556761,226932,mobile,ended,142.0,,,time delta > 2 hours
14865,556777,357860,connect,ended,20.0,,,time delta > 2 hours
14866,556827,396075,mobile,ended,-64.0,,,time delta > 2 hours
14867,556850,346952,mobile,ended,48.0,553865.0,30.0,time delta btw 0 and 2 hours
14868,556890,270665,mobile,ended,25.0,,,time delta > 2 hours
14869,557086,398733,mobile,ended,4.0,555668.0,0.0,time delta btw 0 and 2 hours
14870,557211,348294,connect,ended,-66.0,,,time delta > 2 hours
14871,557222,308906,mobile,ended,-15.0,,,time delta > 2 hours
14872,557279,382060,mobile,ended,57.0,547290.0,120.0,time delta btw 0 and 2 hours
14873,557353,218964,mobile,ended,324.0,,,time delta > 2 hours
14874,557446,393172,connect,ended,9.0,,,time delta > 2 hours
14875,557447,365266,connect,ended,10.0,,,time delta > 2 hours
14876,557463,366037,connect,ended,54.0,,,time delta > 2 hours
14877,557467,317572,connect,ended,-77.0,,,time delta > 2 hours
14878,557490,394424,mobile,ended,67.0,,,time delta > 2 hours
14879,557574,406475,mobile,ended,143.0,,,time delta > 2 hours
14880,557684,413333,mobile,ended,84.0,,,time delta > 2 hours
14881,557781,410956,mobile,ended,20.0,,,time delta > 2 hours
14882,557853,356106,connect,ended,11.0,,,time delta > 2 hours
14883,557908,409114,mobile,ended,139.0,,,time delta > 2 hours
14884,557919,414349,mobile,ended,62.0,,,time delta > 2 hours
14885,557920,282433,mobile,ended,7.0,,,time delta > 2 hours
14886,557930,400886,mobile,ended,56.0,553320.0,450.0,time delta > 2 hours
14887,558144,298611,mobile,ended,9.0,,,time delta > 2 hours
14888,558172,413590,mobile,ended,1666.0,,,time delta > 2 hours
14889,558190,392635,mobile,ended,148.0,,,time delta > 2 hours
14890,558240,309227,mobile,ended,9.0,,,time delta > 2 hours
14891,558305,348400,mobile,ended,-105.0,,,time delta > 2 hours
14892,558323,404493,mobile,ended,61.0,,,time delta > 2 hours
14893,558366,377594,mobile,ended,275.0,,,time delta > 2 hours
14894,558384,281915,mobile,ended,-142.0,,,time delta > 2 hours
14895,558463,367608,connect,ended,127.0,,,time delta > 2 hours
14896,558500,231676,mobile,ended,4.0,,,time delta > 2 hours
14897,558545,387265,mobile,ended,4.0,,,time delta > 2 hours
14898,558802,381233,mobile,ended,181.0,,,time delta > 2 hours
14899,558952,279740,mobile,ended,-110.0,,,time delta > 2 hours
14900,559187,338667,mobile,ended,80.0,,,time delta > 2 hours
14901,559307,300102,mobile,ended,116.0,,,time delta > 2 hours
14902,559354,388217,mobile,ended,-17.0,,,time delta > 2 hours
14903,559496,291307,mobile,ended,42.0,,,time delta > 2 hours
14904,559512,248300,connect,ended,58.0,552427.0,0.0,time delta btw 0 and 2 hours
14905,559616,337414,connect,ended,80.0,,,time delta > 2 hours
14906,559733,326708,mobile,ended,-23.0,554230.0,180.0,time delta > 2 hours
14907,559818,413786,mobile,ended,57.0,,,time delta > 2 hours
14908,559873,341630,mobile,ended,79.0,558883.0,240.0,time delta > 2 hours
14909,559985,313369,mobile,ended,-7.0,,,time delta > 2 hours
14910,560040,317683,mobile,ended,-23.0,,,time delta > 2 hours
14911,560185,406784,mobile,ended,-15.0,,,time delta > 2 hours
14912,560203,379181,mobile,ended,52.0,,,time delta > 2 hours
14913,560245,362101,mobile,ended,16.0,,,time delta > 2 hours
14914,560495,351787,mobile,ended,153.0,,,time delta > 2 hours
14915,560614,376239,mobile,ended,-37.0,,,time delta > 2 hours
14916,560835,410133,mobile,ended,17.0,,,time delta > 2 hours
14917,561009,297973,mobile,ended,64.0,,,time delta > 2 hours
14918,561065,369190,mobile,ended,-249.0,,,time delta > 2 hours
14919,554669,356061,mobile,ended,1.0,,,time delta > 2 hours
14920,554978,389463,mobile,ended,176.0,,,time delta > 2 hours
14921,555019,333303,mobile,ended,-88.0,,,time delta > 2 hours
14922,555061,228732,mobile,ended,62.0,,,time delta > 2 hours
14923,555077,404542,mobile,ended,76.0,,,time delta > 2 hours
14924,555190,194356,mobile,ended,0.0,559148.0,510.0,time delta > 2 hours
14925,555285,248604,mobile,ended,15.0,,,time delta > 2 hours
14926,555299,371572,connect,ended,641.0,549796.0,0.0,time delta btw 0 and 2 hours
14927,555366,320334,mobile,ended,44.0,,,time delta > 2 hours
14928,555489,372647,mobile,ended,155.0,,,time delta > 2 hours
14929,555571,396649,mobile,ended,64.0,,,time delta > 2 hours
14930,555631,397752,mobile,ended,-64.0,,,time delta > 2 hours
14931,555648,333107,mobile,ended,257.0,,,time delta > 2 hours
14932,555667,409654,mobile,ended,68.0,,,time delta > 2 hours
14933,555717,349411,mobile,ended,360.0,,,time delta > 2 hours
14934,555786,348294,connect,ended,-168.0,,,time delta > 2 hours
14935,555889,394656,connect,ended,-120.0,,,time delta > 2 hours
14936,555976,405841,mobile,ended,40.0,,,time delta > 2 hours
14937,556340,280562,mobile,ended,14.0,,,time delta > 2 hours
14938,556410,394335,mobile,ended,-236.0,,,time delta > 2 hours
14939,556436,348685,mobile,ended,-4.0,,,time delta > 2 hours
14940,556474,371632,connect,ended,118.0,,,time delta > 2 hours
14941,556715,310263,mobile,ended,-19.0,,,time delta > 2 hours
14942,556725,362187,connect,ended,-633.0,554183.0,210.0,time delta > 2 hours
14943,556812,376311,connect,ended,91.0,,,time delta > 2 hours
14944,556826,275994,mobile,ended,99.0,,,time delta > 2 hours
14945,567771,414132,mobile,ended,-54.0,,,time delta > 2 hours
14946,567841,380239,connect,ended,90.0,,,time delta > 2 hours
14947,567960,376677,connect,ended,-92.0,,,time delta > 2 hours
14948,567961,227386,mobile,ended,8.0,,,time delta > 2 hours
14949,567964,298466,mobile,ended,-22.0,527165.0,150.0,time delta > 2 hours
14950,568177,373864,connect,ended,-143.0,,,time delta > 2 hours
14951,568203,369728,mobile,ended,-195.0,,,time delta > 2 hours
14952,568314,370997,connect,ended,179.0,,,time delta > 2 hours
14953,568352,413409,mobile,ended,-17.0,,,time delta > 2 hours
14954,568431,272724,mobile,ended,57.0,,,time delta > 2 hours
14955,568455,382302,connect,ended,-35.0,574639.0,660.0,time delta > 2 hours
14956,568632,248064,mobile,ended,-190.0,,,time delta > 2 hours
14957,569165,404595,mobile,ended,-33.0,,,time delta > 2 hours
14958,569285,371828,mobile,ended,99.0,,,time delta > 2 hours
14959,569533,390166,mobile,ended,-127.0,,,time delta > 2 hours
14960,569714,397217,connect,ended,-230.0,,,time delta > 2 hours
14961,569727,410956,mobile,ended,47.0,,,time delta > 2 hours
14962,570013,383344,connect,ended,33.0,569963.0,360.0,time delta > 2 hours
14963,570116,367507,mobile,ended,-118.0,,,time delta > 2 hours
14964,570355,411807,mobile,ended,-2.0,,,time delta > 2 hours
14965,570837,400333,mobile,ended,-41.0,,,time delta > 2 hours
14966,571151,291982,mobile,ended,5.0,,,time delta > 2 hours
14967,571625,375273,mobile,ended,-141.0,,,time delta > 2 hours
14968,571780,288973,mobile,ended,-125.0,,,time delta > 2 hours
14969,573264,373893,connect,ended,76.0,,,time delta > 2 hours
14970,573291,387223,mobile,ended,32.0,,,time delta > 2 hours
14971,573460,347208,connect,ended,-1.0,572521.0,0.0,time delta btw 0 and 2 hours
14972,573770,356106,connect,ended,-14.0,573913.0,390.0,time delta > 2 hours
14973,574267,321170,mobile,ended,13.0,,,time delta > 2 hours
14974,574361,370793,mobile,ended,115.0,,,time delta > 2 hours
14975,574547,247971,mobile,ended,28.0,,,time delta > 2 hours
14976,574844,346486,mobile,ended,-28.0,,,time delta > 2 hours
14977,575048,176527,mobile,ended,262.0,,,time delta > 2 hours
14978,575138,391287,mobile,ended,136.0,,,time delta > 2 hours
14979,575351,312078,connect,ended,2.0,,,time delta > 2 hours
14980,567746,399689,mobile,ended,101.0,,,time delta > 2 hours
14981,567950,353281,mobile,ended,-59.0,,,time delta > 2 hours
14982,568037,336629,mobile,ended,82.0,,,time delta > 2 hours
14983,568123,380866,mobile,ended,-8.0,,,time delta > 2 hours
14984,568234,176527,mobile,ended,70.0,,,time delta > 2 hours
14985,568278,351549,connect,ended,355.0,565967.0,510.0,time delta > 2 hours
14986,568435,412590,mobile,ended,-12.0,,,time delta > 2 hours
14987,568585,351660,connect,ended,-45.0,563040.0,90.0,time delta btw 0 and 2 hours
14988,568618,382836,mobile,ended,-25.0,,,time delta > 2 hours
14989,568660,380345,mobile,ended,186.0,,,time delta > 2 hours
14990,568696,415982,mobile,ended,-16.0,,,time delta > 2 hours
14991,568717,340060,mobile,ended,8.0,,,time delta > 2 hours
14992,568789,402153,mobile,ended,-88.0,568035.0,720.0,time delta > 2 hours
14993,568799,416360,mobile,ended,189.0,,,time delta > 2 hours
14994,568906,350008,mobile,ended,14.0,,,time delta > 2 hours
14995,569282,381481,mobile,ended,68.0,565511.0,510.0,time delta > 2 hours
14996,569307,167490,mobile,ended,-22.0,,,time delta > 2 hours
14997,569559,404923,mobile,ended,211.0,,,time delta > 2 hours
14998,569626,265917,mobile,ended,8.0,,,time delta > 2 hours
14999,569663,283618,mobile,ended,-1208.0,,,time delta > 2 hours
15000,569871,375770,mobile,ended,30.0,,,time delta > 2 hours
15001,569967,275062,connect,ended,75.0,,,time delta > 2 hours
15002,570223,184533,mobile,ended,39.0,,,time delta > 2 hours
15003,570338,281341,mobile,ended,-43.0,,,time delta > 2 hours
15004,570366,290726,connect,ended,-187.0,,,time delta > 2 hours
15005,570646,295830,connect,ended,110.0,,,time delta > 2 hours
15006,570687,375553,mobile,ended,-29.0,,,time delta > 2 hours
15007,570897,280805,connect,ended,-69.0,,,time delta > 2 hours
15008,570932,381481,mobile,ended,58.0,,,time delta > 2 hours
15009,570970,296967,connect,ended,-83.0,,,time delta > 2 hours
15010,571025,381754,mobile,ended,-920.0,,,time delta > 2 hours
15011,571184,326040,mobile,ended,-1069.0,,,time delta > 2 hours
15012,571607,374360,connect,ended,-5.0,570644.0,0.0,time delta btw 0 and 2 hours
15013,572160,382521,mobile,ended,10.0,,,time delta > 2 hours
15014,572194,259297,mobile,ended,931.0,,,time delta > 2 hours
15015,572219,270091,mobile,ended,-128.0,,,time delta > 2 hours
15016,572236,390467,connect,ended,-88.0,,,time delta > 2 hours
15017,572514,411901,mobile,ended,-71.0,,,time delta > 2 hours
15018,572554,397217,connect,ended,114.0,,,time delta > 2 hours
15019,566621,227042,mobile,ended,52.0,,,time delta > 2 hours
15020,566911,403250,connect,ended,-89.0,,,time delta > 2 hours
15021,566930,364882,connect,ended,-106.0,,,time delta > 2 hours
15022,567269,392763,mobile,ended,-90.0,,,time delta > 2 hours
15023,567290,308565,mobile,ended,19.0,,,time delta > 2 hours
15024,567467,290600,connect,ended,6.0,,,time delta > 2 hours
15025,567507,369381,mobile,ended,-82.0,,,time delta > 2 hours
15026,567535,368391,mobile,ended,65.0,539310.0,30.0,time delta btw 0 and 2 hours
15027,567634,416081,mobile,ended,445.0,,,time delta > 2 hours
15028,567714,256882,mobile,ended,2.0,,,time delta > 2 hours
15029,567864,411098,mobile,ended,97.0,,,time delta > 2 hours
15030,567918,378072,connect,ended,55.0,,,time delta > 2 hours
15031,567951,315969,mobile,ended,-116.0,,,time delta > 2 hours
15032,568106,392805,mobile,ended,-82.0,,,time delta > 2 hours
15033,568204,300218,mobile,ended,-4.0,,,time delta > 2 hours
15034,568216,404542,mobile,ended,651.0,,,time delta > 2 hours
15035,568272,317613,mobile,ended,515.0,,,time delta > 2 hours
15036,568416,336935,connect,ended,2.0,559824.0,630.0,time delta > 2 hours
15037,568421,410521,mobile,ended,98.0,554767.0,180.0,time delta > 2 hours
15038,568490,276218,mobile,ended,105.0,,,time delta > 2 hours
15039,568516,371886,mobile,ended,-23.0,,,time delta > 2 hours
15040,568572,363822,mobile,ended,4.0,,,time delta > 2 hours
15041,568649,378003,connect,ended,52.0,572385.0,90.0,time delta btw 0 and 2 hours
15042,568683,416028,mobile,ended,38.0,,,time delta > 2 hours
15043,568704,385628,connect,ended,49.0,563946.0,630.0,time delta > 2 hours
15044,568708,275364,connect,ended,39.0,563004.0,0.0,time delta btw 0 and 2 hours
15045,568895,371229,mobile,ended,147.0,,,time delta > 2 hours
15046,568993,370513,mobile,ended,18.0,528782.0,30.0,time delta btw 0 and 2 hours
15047,569060,367535,mobile,ended,212.0,,,time delta > 2 hours
15048,569171,392479,mobile,ended,-59.0,,,time delta > 2 hours
15049,569404,375166,mobile,ended,-66.0,,,time delta > 2 hours
15050,569504,337219,connect,ended,-317.0,555979.0,660.0,time delta > 2 hours
15051,569542,343329,mobile,ended,9.0,,,time delta > 2 hours
15052,569652,413671,mobile,ended,134.0,,,time delta > 2 hours
15053,569788,228792,mobile,ended,174.0,,,time delta > 2 hours
15054,569818,361055,mobile,ended,-5.0,506459.0,510.0,time delta > 2 hours
15055,569847,354515,mobile,ended,150.0,,,time delta > 2 hours
15056,570071,404175,mobile,ended,16.0,,,time delta > 2 hours
15057,570487,344576,mobile,ended,-60.0,,,time delta > 2 hours
15058,570699,405856,mobile,ended,67.0,,,time delta > 2 hours
15059,570851,189142,mobile,ended,-88.0,,,time delta > 2 hours
15060,571707,359099,mobile,ended,179.0,,,time delta > 2 hours
15061,572249,317298,connect,ended,-90.0,,,time delta > 2 hours
15062,548976,325139,mobile,ended,49.0,,,time delta > 2 hours
15063,548987,354896,mobile,ended,-67.0,,,time delta > 2 hours
15064,549019,349894,connect,ended,32.0,,,time delta > 2 hours
15065,549043,406362,mobile,ended,403.0,,,time delta > 2 hours
15066,549060,406575,mobile,ended,361.0,,,time delta > 2 hours
15067,549087,399205,mobile,ended,-34.0,,,time delta > 2 hours
15068,549164,401976,mobile,ended,-38.0,,,time delta > 2 hours
15069,549185,391400,mobile,ended,1527.0,,,time delta > 2 hours
15070,549427,355097,connect,ended,21.0,,,time delta > 2 hours
15071,549567,364907,connect,ended,6.0,,,time delta > 2 hours
15072,549630,360548,mobile,ended,-13.0,,,time delta > 2 hours
15073,549712,410594,mobile,ended,56.0,,,time delta > 2 hours
15074,549762,280227,connect,ended,-170.0,551649.0,90.0,time delta btw 0 and 2 hours
15075,549962,401869,connect,ended,486.0,,,time delta > 2 hours
15076,550018,411546,mobile,ended,-69.0,,,time delta > 2 hours
15077,550038,192575,connect,ended,19.0,,,time delta > 2 hours
15078,550052,183974,mobile,ended,3.0,,,time delta > 2 hours
15079,550091,248034,mobile,ended,-73.0,,,time delta > 2 hours
15080,550137,189031,mobile,ended,441.0,,,time delta > 2 hours
15081,550336,412464,mobile,ended,23.0,,,time delta > 2 hours
15082,550377,190291,connect,ended,-5.0,,,time delta > 2 hours
15083,550380,410145,mobile,ended,32.0,,,time delta > 2 hours
15084,550442,374741,connect,ended,78.0,555908.0,180.0,time delta > 2 hours
15085,550492,408214,mobile,ended,-102.0,,,time delta > 2 hours
15086,550585,384040,connect,ended,42.0,,,time delta > 2 hours
15087,550608,389923,mobile,ended,-28.0,,,time delta > 2 hours
15088,551037,334262,mobile,ended,1418.0,,,time delta > 2 hours
15089,551173,389018,mobile,ended,-6.0,,,time delta > 2 hours
15090,551282,282159,mobile,ended,62.0,,,time delta > 2 hours
15091,551292,381914,mobile,ended,-472.0,,,time delta > 2 hours
15092,551472,409345,mobile,ended,6.0,,,time delta > 2 hours
15093,551523,310049,mobile,ended,-20.0,,,time delta > 2 hours
15094,551577,173376,mobile,ended,-158.0,,,time delta > 2 hours
15095,551586,391598,mobile,ended,65.0,,,time delta > 2 hours
15096,551687,223143,mobile,ended,52.0,,,time delta > 2 hours
15097,551702,403823,mobile,ended,-46.0,,,time delta > 2 hours
15098,552192,398152,connect,ended,153.0,,,time delta > 2 hours
15099,552206,372027,mobile,ended,-13.0,,,time delta > 2 hours
15100,552283,315040,mobile,ended,46.0,,,time delta > 2 hours
15101,567589,371282,mobile,ended,37.0,,,time delta > 2 hours
15102,567643,310110,mobile,ended,310.0,,,time delta > 2 hours
15103,567666,258837,mobile,ended,12.0,,,time delta > 2 hours
15104,567678,244386,mobile,ended,17.0,,,time delta > 2 hours
15105,567815,404175,mobile,ended,65.0,,,time delta > 2 hours
15106,567836,197014,mobile,ended,42.0,,,time delta > 2 hours
15107,567942,364520,mobile,ended,27.0,,,time delta > 2 hours
15108,568019,383736,mobile,ended,-32.0,,,time delta > 2 hours
15109,568064,335276,connect,ended,121.0,573893.0,180.0,time delta > 2 hours
